epoch,accuracy,loss,prec,rec,val_accuracy,val_loss,val_prec,val_rec
0,0.37016573548316956,1.3100427389144897,0.29646599292755127,0.09952730685472488,0.3981308341026306,1.173227310180664,0.0,0.0
1,0.4162062704563141,1.1728923320770264,0.44736364483833313,0.1461397111415863,0.3943925201892853,1.161484718322754,0.14705881476402283,0.011029412038624287
2,0.41344383358955383,1.1606166362762451,0.458417147397995,0.13642331957817078,0.4261682331562042,1.1472996473312378,0.5390872359275818,0.203256294131279
3,0.440147340297699,1.1284782886505127,0.4693511128425598,0.16819852590560913,0.4261682331562042,1.1363736391067505,0.23529410362243652,0.016544118523597717
4,0.4373849034309387,1.1236810684204102,0.4921165406703949,0.16754202544689178,0.44299066066741943,1.110676884651184,0.544292688369751,0.20141805708408356
5,0.45395949482917786,1.1001574993133545,0.5430815815925598,0.20614495873451233,0.474766343832016,1.1016080379486084,0.5536414384841919,0.15493696928024292
6,0.469613254070282,1.0752103328704834,0.5945364236831665,0.2176995873451233,0.49345794320106506,1.0861482620239258,0.575011670589447,0.225315123796463
7,0.5046040415763855,1.0474437475204468,0.6379855275154114,0.2456670105457306,0.4579439163208008,1.1204520463943481,0.589495837688446,0.194065123796463
8,0.5138121843338013,1.0305476188659668,0.6296277046203613,0.27731093764305115,0.49345794320106506,1.1149184703826904,0.5311858057975769,0.30540966987609863
9,0.5276243090629578,1.0145723819732666,0.6202788352966309,0.312762588262558,0.5065420269966125,1.0764967203140259,0.5935404300689697,0.26943278312683105
10,0.5441988706588745,0.9822449684143066,0.6579498648643494,0.31289389729499817,0.4803738296031952,1.0946851968765259,0.557334840297699,0.31643906235694885
11,0.5819520950317383,0.9239418506622314,0.6473559141159058,0.3897058963775635,0.41308411955833435,1.1912987232208252,0.45164135098457336,0.2870272994041443
12,0.6252301931381226,0.8957682847976685,0.6796125173568726,0.46586135029792786,0.5457943677902222,1.0560003519058228,0.5970922708511353,0.46271008253097534
13,0.6482504606246948,0.8594134449958801,0.679568350315094,0.5480567216873169,0.5158878564834595,1.0879963636398315,0.5711624622344971,0.4719012677669525
14,0.6749539375305176,0.7986769080162048,0.6996662616729736,0.5991333723068237,0.5607476830482483,1.0640050172805786,0.583629310131073,0.5288865566253662
15,0.7071823477745056,0.7780123353004456,0.7256976962089539,0.6545431017875671,0.590654194355011,1.017545461654663,0.6090511679649353,0.5614495277404785
16,0.7191528677940369,0.750286877155304,0.7410585284233093,0.6689863204956055,0.6261682510375977,1.0289667844772339,0.6366421580314636,0.598739504814148
17,0.7440147399902344,0.697600245475769,0.7643380165100098,0.700630247592926,0.5476635694503784,1.134727954864502,0.5559348464012146,0.5301995277404785
18,0.7670350074768066,0.6671990156173706,0.7894505858421326,0.739364504814148,0.6186915636062622,1.0422146320343018,0.6324805021286011,0.6024159789085388
19,0.7983425259590149,0.5940858721733093,0.8132319450378418,0.7724527716636658,0.5495327115058899,1.2832674980163574,0.556320071220398,0.5370272994041443
20,0.8066298365592957,0.5917152762413025,0.8255682587623596,0.7801995277404785,0.6112149357795715,1.1115195751190186,0.6116946935653687,0.5940126180648804
21,0.8176795840263367,0.5415773391723633,0.8361726403236389,0.796349823474884,0.6766355037689209,1.0300962924957275,0.6937513947486877,0.6759454011917114
22,0.8526703715324402,0.47800254821777344,0.875306248664856,0.8390231132507324,0.6598131060600281,1.0816246271133423,0.6731967329978943,0.6478466391563416
23,0.8489871025085449,0.46700021624565125,0.8606421947479248,0.8335083723068237,0.69532710313797,1.0438264608383179,0.707598090171814,0.692489504814148
24,0.8489871025085449,0.4751088321208954,0.865382194519043,0.8345588445663452,0.6897196173667908,1.0336461067199707,0.694450318813324,0.686974823474884
