epoch,accuracy,loss,prec,rec,val_accuracy,val_loss,val_prec,val_rec
21,0.9116021990776062,0.37210988998413086,0.9334996342658997,0.8977153301239014,0.7345794439315796,1.107645034790039,0.7400209903717041,0.7134978771209717
22,0.918968677520752,0.3474092483520508,0.9336483478546143,0.904280424118042,0.7345794439315796,1.0804166793823242,0.739986002445221,0.7208508253097534
23,0.9051565527915955,0.36686640977859497,0.9271580576896667,0.8864233493804932,0.7271028161048889,1.0030511617660522,0.740416944026947,0.6877626180648804
24,0.9060773253440857,0.3715132772922516,0.9207195043563843,0.8958771228790283,0.7196261882781982,1.097678303718567,0.7360132336616516,0.7145483493804932
25,0.908839762210846,0.34850868582725525,0.9284272193908691,0.8994222283363342,0.6934579610824585,1.1627657413482666,0.7045867443084717,0.6785714030265808
26,0.908839762210846,0.37637704610824585,0.9245717525482178,0.8985031247138977,0.7196261882781982,0.9854809045791626,0.738044023513794,0.6877626180648804
27,0.929097592830658,0.30832600593566895,0.9470849633216858,0.9143907427787781,0.7252336740493774,1.1529418230056763,0.735609233379364,0.700630247592926
28,0.9263351559638977,0.31243276596069336,0.9479038119316101,0.9160977005958557,0.6785046458244324,1.2031289339065552,0.6790643334388733,0.6352416276931763
29,0.899631679058075,0.3899226188659668,0.9222803711891174,0.8849789500236511,0.7401869297027588,1.0601094961166382,0.7486169934272766,0.7274159789085388
30,0.919889509677887,0.33416321873664856,0.9313638210296631,0.9015231132507324,0.7233644723892212,1.0756417512893677,0.7361169457435608,0.7127100825309753
31,0.9244935512542725,0.2864033877849579,0.9447128176689148,0.9151785969734192,0.7345794439315796,1.1549553871154785,0.7454186081886292,0.718224823474884
32,0.9383057355880737,0.2602510154247284,0.9557334780693054,0.9290966391563416,0.7420560717582703,1.197957992553711,0.7591090798377991,0.7213760018348694
33,0.930018424987793,0.26087844371795654,0.9498599767684937,0.919905424118042,0.7327103018760681,1.1059664487838745,0.756302535533905,0.7200630307197571
34,0.929097592830658,0.2905082702636719,0.9419817924499512,0.9107142686843872,0.7158878445625305,1.1183871030807495,0.7408210635185242,0.699317216873169
35,0.9244935512542725,0.3048475980758667,0.9452622532844543,0.9025735259056091,0.7065420746803284,0.9910192489624023,0.7231025099754333,0.673844575881958
36,0.94935542345047,0.24828451871871948,0.9611849784851074,0.9352678656578064,0.7308411002159119,1.1612677574157715,0.741439163684845,0.7176995277404785
37,0.9548802971839905,0.24643801152706146,0.968643069267273,0.9353991746902466,0.7364485859870911,1.2123152017593384,0.7493172287940979,0.7250524759292603
38,0.9521178603172302,0.2225707322359085,0.9624300599098206,0.9439338445663452,0.7289719581604004,1.2461521625518799,0.7391806244850159,0.7190126180648804
39,0.9539594650268555,0.2106114625930786,0.967612087726593,0.9456408023834229,0.7271028161048889,1.343968391418457,0.732598066329956,0.7213760018348694
40,0.950276255607605,0.22980166971683502,0.9620099067687988,0.9410451650619507,0.7289719581604004,1.3142008781433105,0.7503165006637573,0.7140231132507324
41,0.9521178603172302,0.23505641520023346,0.9632090330123901,0.9410451650619507,0.7271028161048889,1.2179917097091675,0.7376818060874939,0.7001050710678101
42,0.950276255607605,0.22657005488872528,0.9653097987174988,0.9373686909675598,0.7514018416404724,1.1697144508361816,0.7515406608581543,0.7250524759292603
43,0.9622467756271362,0.19377903640270233,0.9728379249572754,0.951286792755127,0.7308411002159119,1.3252285718917847,0.7460959553718567,0.7232142686843872
44,0.9576427340507507,0.19914332032203674,0.9685923457145691,0.9436711668968201,0.7327103018760681,1.238315463066101,0.7453431487083435,0.7329306602478027
45,0.9511970281600952,0.22814711928367615,0.9600138664245605,0.9411764740943909,0.7271028161048889,1.2977267503738403,0.7439601421356201,0.7274159789085388
46,0.9530386924743652,0.22300562262535095,0.9614495635032654,0.9448529481887817,0.7233644723892212,1.172335147857666,0.7351298332214355,0.7048318982124329
47,0.9567219018936157,0.22890830039978027,0.9653799533843994,0.9430146813392639,0.7420560717582703,1.2304123640060425,0.7464770674705505,0.7347689270973206
48,0.960405170917511,0.20544691383838654,0.9681284427642822,0.9529937505722046,0.7252336740493774,1.2310397624969482,0.7340511083602905,0.7140231132507324
49,0.9539594650268555,0.22957664728164673,0.966911792755127,0.9439338445663452,0.7327103018760681,1.2422984838485718,0.7401434779167175,0.7121848464012146
50,0.9419889450073242,0.24390028417110443,0.9529848694801331,0.9301470518112183,0.7327103018760681,1.3028217554092407,0.7454966306686401,0.7134978771209717
51,0.9484346508979797,0.21037359535694122,0.962421178817749,0.9447216987609863,0.7383177280426025,1.2401154041290283,0.7512781023979187,0.7347689270973206
52,0.9567219018936157,0.18521937727928162,0.9635241031646729,0.9474790096282959,0.7271028161048889,1.2681900262832642,0.7477591037750244,0.7213760018348694
53,0.9668508172035217,0.16888706386089325,0.9729691743850708,0.9568014740943909,0.7476635575294495,1.3129664659500122,0.764706015586853,0.7379201650619507
54,0.9484346508979797,0.20126600563526154,0.9596025943756104,0.9390756487846375,0.7289719581604004,1.3097299337387085,0.7421919107437134,0.7111344337463379
55,0.9640883803367615,0.1643398255109787,0.9684435725212097,0.9566702246665955,0.7401869297027588,1.2738255262374878,0.7475718259811401,0.7208508253097534
56,0.9576427340507507,0.20330046117305756,0.9653711915016174,0.9465599060058594,0.7327103018760681,1.1559927463531494,0.7620489001274109,0.7001050710678101
57,0.960405170917511,0.20794956386089325,0.9727152585983276,0.9448529481887817,0.7420560717582703,1.2053967714309692,0.7546003460884094,0.7134978771209717
58,0.950276255607605,0.21433690190315247,0.9613269567489624,0.9389443397521973,0.7439252138137817,1.2552001476287842,0.7457283139228821,0.7310924530029297
59,0.94935542345047,0.21670125424861908,0.966894268989563,0.941964328289032,0.7308411002159119,1.208264946937561,0.744835376739502,0.7219012975692749
60,0.9668508172035217,0.17620375752449036,0.9736518859863281,0.9586396813392639,0.7271028161048889,1.3667486906051636,0.7483543157577515,0.723739504814148
61,0.969613254070282,0.16071467101573944,0.9758579134941101,0.9632353186607361,0.7476635575294495,1.285415530204773,0.7568277716636658,0.7352941036224365
62,0.9677716493606567,0.15801402926445007,0.9782805442810059,0.9583770632743835,0.7495326995849609,1.3220220804214478,0.7633402943611145,0.7379201650619507
63,0.969613254070282,0.15419432520866394,0.9746935367584229,0.9632353186607361,0.7327103018760681,1.4036575555801392,0.7495098114013672,0.7232142686843872
64,0.94935542345047,0.19617107510566711,0.9653799533843994,0.9410451650619507,0.7214953303337097,1.4683469533920288,0.7258402705192566,0.7158613204956055
65,0.959484338760376,0.187411367893219,0.9647672176361084,0.953125,0.745794415473938,1.2939809560775757,0.7564776539802551,0.7439600825309753
66,0.950276255607605,0.19688676297664642,0.9648985266685486,0.9411764740943909,0.7439252138137817,1.2494004964828491,0.7469712495803833,0.7245272994041443
67,0.9659300446510315,0.17738494277000427,0.9712010622024536,0.9568014740943909,0.717756986618042,1.2711999416351318,0.7250174880027771,0.7116596698760986
68,0.9650092124938965,0.17652273178100586,0.9717350006103516,0.9603466987609863,0.7327103018760681,1.3670058250427246,0.7424368858337402,0.7195377945899963
69,0.968692421913147,0.15673290193080902,0.9803920984268188,0.9641544222831726,0.745794415473938,1.3158538341522217,0.7577205300331116,0.7439600825309753
70,0.9723756909370422,0.14085601270198822,0.9832720756530762,0.9724264740943909,0.7345794439315796,1.2637706995010376,0.7526530623435974,0.7274159789085388
71,0.9742172956466675,0.13050203025341034,0.9841212034225464,0.9704569578170776,0.7495326995849609,1.3367440700531006,0.756915271282196,0.7452731132507324
72,0.9742172956466675,0.1282690018415451,0.9805760383605957,0.9696691036224365,0.7439252138137817,1.320332646369934,0.758893609046936,0.7397583723068237
73,0.9723756909370422,0.13353438675403595,0.9822217226028442,0.9659926295280457,0.7383177280426025,1.3449616432189941,0.7464985847473145,0.730567216873169
74,0.9723756909370422,0.12864379584789276,0.9786764979362488,0.9667804837226868,0.745794415473938,1.3938623666763306,0.7556372880935669,0.7452731132507324
75,0.9742172956466675,0.12916536629199982,0.9822829961776733,0.9704569578170776,0.7514018416404724,1.337888240814209,0.7639530301094055,0.7415966391563416
76,0.9668508172035217,0.14001698791980743,0.9763918519020081,0.9612658023834229,0.7308411002159119,1.4248883724212646,0.7450509071350098,0.7098214030265808
77,0.9576427340507507,0.16477617621421814,0.9688025116920471,0.9494485259056091,0.7401869297027588,1.375439167022705,0.7521008253097534,0.7190126180648804
78,0.968692421913147,0.1526893973350525,0.976523220539093,0.9586396813392639,0.7439252138137817,1.4034640789031982,0.7513655424118042,0.7355567216873169
79,0.9677716493606567,0.14567139744758606,0.971866250038147,0.9621849060058594,0.7588785290718079,1.3786101341247559,0.7581407427787781,0.7452731132507324
80,0.970534086227417,0.12919220328330994,0.9786764979362488,0.96875,0.7495326995849609,1.3573614358901978,0.7637430429458618,0.7250524759292603
81,0.9732965230941772,0.11904925853013992,0.9830708503723145,0.9676995873451233,0.7495326995849609,1.4595048427581787,0.7568451762199402,0.7434348464012146
82,0.9779005646705627,0.11160983890295029,0.9879289269447327,0.9724264740943909,0.7514018416404724,1.4354723691940308,0.7577906250953674,0.7397583723068237
83,0.9760589599609375,0.1268400400876999,0.9794554710388184,0.973082959651947,0.7514018416404724,1.4197149276733398,0.762009859085083,0.7415966391563416
84,0.9668508172035217,0.145250141620636,0.9777573943138123,0.9623161554336548,0.7439252138137817,1.4194293022155762,0.7434173226356506,0.7245272994041443
85,0.9659300446510315,0.15207265317440033,0.9737746119499207,0.9613970518112183,0.7308411002159119,1.265795350074768,0.7615546584129333,0.723739504814148
86,0.9631676077842712,0.15372422337532043,0.9763917326927185,0.9557510614395142,0.7420560717582703,1.305053472518921,0.7487044334411621,0.7287289500236511
87,0.9723756909370422,0.12771320343017578,0.9821692109107971,0.9640231132507324,0.7551401853561401,1.33139169216156,0.7709693312644958,0.730567216873169
88,0.9742172956466675,0.11687483638525009,0.9840599298477173,0.9695378541946411,0.7570093274116516,1.3521695137023926,0.7688645124435425,0.7360818982124329
89,0.980663001537323,0.10611476004123688,0.9879289269447327,0.9751838445663452,0.7514018416404724,1.39215087890625,0.7645401954650879,0.7415966391563416
90,0.9825046062469482,0.09929247945547104,0.9904128909111023,0.9751838445663452,0.7383177280426025,1.3859144449234009,0.7544642686843872,0.7379201650619507
91,0.9779005646705627,0.10808483511209488,0.9833333492279053,0.973214328289032,0.7570093274116516,1.3968024253845215,0.7578781843185425,0.7392331957817078
92,0.9723756909370422,0.11368047446012497,0.9784752130508423,0.9676995873451233,0.7514018416404724,1.433739185333252,0.7547793388366699,0.7447478771209717
93,0.9760589599609375,0.10522476583719254,0.9820379614830017,0.9741334319114685,0.7532710433006287,1.4527196884155273,0.7567577362060547,0.7457983493804932
94,0.978821337223053,0.10514375567436218,0.9839285612106323,0.973082959651947,0.7570093274116516,1.4157932996749878,0.7672848701477051,0.7429096698760986
95,0.9751381278038025,0.10736723244190216,0.9784926176071167,0.9715073704719543,0.7551401853561401,1.407824158668518,0.7586309313774109,0.7489495277404785
96,0.9825046062469482,0.09783816337585449,0.986948549747467,0.9778099060058594,0.745794415473938,1.374293565750122,0.753116250038147,0.7379201650619507
97,0.9751381278038025,0.10557926446199417,0.9823529720306396,0.9724264740943909,0.7607476711273193,1.4792038202285767,0.7612044811248779,0.7581407427787781
98,0.9742172956466675,0.11452259868383408,0.9797794222831726,0.9733455777168274,0.7570093274116516,1.296827793121338,0.7555820345878601,0.7410714030265808
99,0.9769797325134277,0.1199883446097374,0.9823529720306396,0.9724264740943909,0.7588785290718079,1.4348385334014893,0.7662988901138306,0.7452731132507324
