epoch,accuracy,loss,prec,rec,val_accuracy,val_loss,val_prec,val_rec
0,0.3324125111103058,1.8631194829940796,0.13725489377975464,0.012867647223174572,0.4149532616138458,1.6216434240341187,0.0,0.0
1,0.38397789001464844,1.6163378953933716,0.35171571373939514,0.05344012379646301,0.44299066066741943,1.5493651628494263,0.0,0.0
2,0.4005524814128876,1.5499094724655151,0.4295518398284912,0.09427520632743835,0.4280373752117157,1.5083816051483154,0.46933943033218384,0.2712709903717041
3,0.4069981575012207,1.503764271736145,0.4890815019607544,0.13143382966518402,0.41869157552719116,1.4706171751022339,0.0882352814078331,0.005514706019312143
4,0.40515652298927307,1.4764599800109863,0.4580998420715332,0.1127888634800911,0.46355140209198,1.4305766820907593,0.5618113279342651,0.19170168042182922
5,0.4309392273426056,1.4390619993209839,0.5183181762695312,0.1629464328289032,0.45981308817863464,1.409443974494934,0.5447234511375427,0.2547268867492676
6,0.4318600296974182,1.41433584690094,0.6082070469856262,0.1695115566253662,0.45981308817863464,1.3876103162765503,0.5841503739356995,0.15677520632743835
7,0.46408841013908386,1.3871874809265137,0.5899865031242371,0.1875,0.43738317489624023,1.376463532447815,0.5490196347236633,0.125
8,0.48710864782333374,1.343644618988037,0.6411737203598022,0.1962972730398178,0.4841121435165405,1.3514353036880493,0.5719038248062134,0.2400210052728653
9,0.47329649329185486,1.347509741783142,0.6433500051498413,0.21336659789085388,0.4728972017765045,1.3437764644622803,0.5441314578056335,0.256565123796463
10,0.4714548885822296,1.3162145614624023,0.5959867835044861,0.21559873223304749,0.4728972017765045,1.349631428718567,0.5415297746658325,0.2865021228790283
11,0.4963167607784271,1.3194247484207153,0.6339810490608215,0.20903360843658447,0.39626169204711914,1.3650206327438354,0.5406861901283264,0.09375
12,0.49355432391166687,1.288764238357544,0.6530869603157043,0.21349790692329407,0.4971962571144104,1.3031731843948364,0.5994047522544861,0.2064075618982315
13,0.5165745615959167,1.2687608003616333,0.6562092900276184,0.22295168042182922,0.49906542897224426,1.2910549640655518,0.5969071388244629,0.23082983493804932
14,0.4815838038921356,1.2575676441192627,0.6508750319480896,0.22373950481414795,0.5046728849411011,1.286201000213623,0.5666571259498596,0.2620798349380493
15,0.500920832157135,1.2277580499649048,0.6553540229797363,0.25709033012390137,0.47663551568984985,1.2868577241897583,0.5952380895614624,0.14338235557079315
16,0.5276243090629578,1.2129709720611572,0.6540981531143188,0.26943278312683105,0.49906542897224426,1.2710623741149902,0.5799273252487183,0.26943278312683105
17,0.5460405349731445,1.186225414276123,0.6778908967971802,0.28269433975219727,0.517756998538971,1.2605116367340088,0.6141105890274048,0.19957983493804932
18,0.5469613075256348,1.158068299293518,0.6603170037269592,0.3157825767993927,0.5121495127677917,1.2582380771636963,0.5706900954246521,0.2833508253097534
19,0.5561694502830505,1.1574913263320923,0.6541503667831421,0.334952712059021,0.5214953422546387,1.2316021919250488,0.6471988558769226,0.23082983493804932
20,0.5561694502830505,1.1282660961151123,0.6747376918792725,0.35202205181121826,0.5084112286567688,1.2498972415924072,0.583839476108551,0.30856093764305115
21,0.5662983655929565,1.1214797496795654,0.6640670299530029,0.3727678656578064,0.5233644843101501,1.2096065282821655,0.6334691047668457,0.28860294818878174
22,0.5847145318984985,1.1012884378433228,0.6596783995628357,0.38576680421829224,0.5327102541923523,1.212050199508667,0.6376007199287415,0.29648110270500183
23,0.5865561962127686,1.0851681232452393,0.6511766314506531,0.39128151535987854,0.5457943677902222,1.2124539613723755,0.5973829627037048,0.3807772994041443
24,0.589318573474884,1.0854384899139404,0.6495903134346008,0.4028361141681671,0.5327102541923523,1.1975117921829224,0.6058313846588135,0.3539915978908539
25,0.6132596731185913,1.054125428199768,0.6974126696586609,0.428702712059021,0.5289719700813293,1.2062733173370361,0.6057155132293701,0.3235294222831726
26,0.6169428825378418,1.0481843948364258,0.6862210631370544,0.4573266804218292,0.5514018535614014,1.187267780303955,0.6279576420783997,0.3841911852359772
27,0.6270717978477478,1.02643620967865,0.692960798740387,0.48253676295280457,0.5457943677902222,1.218075156211853,0.5557252764701843,0.405987411737442
28,0.6261510252952576,1.0135419368743896,0.6955428719520569,0.4925157427787781,0.5401869416236877,1.1776905059814453,0.6233192086219788,0.40362393856048584
29,0.6445671916007996,0.9940831661224365,0.7038383483886719,0.49409136176109314,0.5607476830482483,1.1777170896530151,0.6136603951454163,0.4721638858318329
30,0.6629834175109863,0.9689726829528809,0.7101826667785645,0.546349823474884,0.5757009387016296,1.1522979736328125,0.6153333783149719,0.4923844635486603
31,0.6546961069107056,0.9835189580917358,0.7007982730865479,0.5358455777168274,0.5775700807571411,1.156488299369812,0.6357902884483337,0.5015756487846375
32,0.6740331649780273,0.9439646601676941,0.7170299887657166,0.5712972283363342,0.5775700807571411,1.1676276922225952,0.595095694065094,0.4923844635486603
33,0.6804788112640381,0.9356252551078796,0.7371388673782349,0.5923056602478027,0.558878481388092,1.1685841083526611,0.5907148718833923,0.49369749426841736
34,0.7191528677940369,0.882082998752594,0.7527310252189636,0.6295955777168274,0.53644859790802,1.2454519271850586,0.5482856035232544,0.48056721687316895
35,0.7108655571937561,0.9002044796943665,0.7428725957870483,0.6462710499763489,0.590654194355011,1.149968147277832,0.6074283719062805,0.5433298349380493
36,0.7338858246803284,0.8463568091392517,0.7705517411231995,0.6822478771209717,0.6056074500083923,1.1379245519638062,0.6286079287528992,0.5824580192565918
37,0.7394106984138489,0.8374932408332825,0.770095705986023,0.6851365566253662,0.6093457937240601,1.1321492195129395,0.6288447976112366,0.5751050710678101
38,0.7440147399902344,0.823234498500824,0.7751659750938416,0.701155424118042,0.6205607652664185,1.142712950706482,0.6252814531326294,0.5971638560295105
39,0.7541436553001404,0.8213241100311279,0.7798439264297485,0.7040441036224365,0.568224310874939,1.1891857385635376,0.577339231967926,0.5383403301239014
40,0.7615101337432861,0.8059018850326538,0.7849963903427124,0.7208508253097534,0.6037383079528809,1.1328670978546143,0.6158693432807922,0.5737919807434082
41,0.7661141753196716,0.7764931917190552,0.7869905829429626,0.7331932783126831,0.6280373930931091,1.1469178199768066,0.6376225352287292,0.6142331957817078
42,0.7863720059394836,0.7502620220184326,0.8080686926841736,0.7543330192565918,0.6186915636062622,1.1511883735656738,0.6273122429847717,0.606880247592926
43,0.7596685290336609,0.7762778997421265,0.7843813896179199,0.7295168042182922,0.6504672765731812,1.1141713857650757,0.659121036529541,0.6289390921592712
44,0.7882136106491089,0.7394880652427673,0.8076006770133972,0.7626050710678101,0.6242990493774414,1.1399778127670288,0.6271964311599731,0.5916491746902466
45,0.7872928380966187,0.7221665382385254,0.808931291103363,0.7704831957817078,0.6485981345176697,1.123812198638916,0.6511702537536621,0.6228991746902466
