epoch,acc,loss,prec,rec,val_acc,val_loss,val_prec,val_rec
37,0.960405170917511,0.34141865372657776,0.9619815945625305,0.9547005891799927,0.7532710433006287,1.2544691562652588,0.7622549533843994,0.7536764740943909
38,0.940147340297699,0.34938955307006836,0.9421830773353577,0.9371060729026794,0.7570093274116516,1.3730273246765137,0.758700966835022,0.748161792755127
39,0.9475138187408447,0.3657279312610626,0.9511029720306396,0.9466911554336548,0.7607476711273193,1.2131603956222534,0.7785888910293579,0.7605042457580566
40,0.9650092124938965,0.32214781641960144,0.9658701419830322,0.9613970518112183,0.7439252138137817,1.243735909461975,0.7602240443229675,0.7444853186607361
41,0.950276255607605,0.33556169271469116,0.9545342922210693,0.9493172764778137,0.7663551568984985,1.206640601158142,0.7867472171783447,0.7610294222831726
42,0.958563506603241,0.3201417028903961,0.9621936678886414,0.9577205777168274,0.7588785290718079,1.2527292966842651,0.7727590203285217,0.748161792755127
43,0.9521178603172302,0.35511884093284607,0.9522058963775635,0.951286792755127,0.76822429895401,1.2024844884872437,0.7889180183410645,0.7573529481887817
44,0.9539594650268555,0.32863640785217285,0.9556898474693298,0.9520745873451233,0.7588785290718079,1.2119877338409424,0.7757002115249634,0.7591911554336548
45,0.9631676077842712,0.29952868819236755,0.9631127715110779,0.9586396813392639,0.7644859552383423,1.2449127435684204,0.77503502368927,0.7628676295280457
46,0.9613259434700012,0.3141830563545227,0.9620011448860168,0.959427535533905,0.7775700688362122,1.236106038093567,0.7946078181266785,0.7757353186607361
47,0.958563506603241,0.31764188408851624,0.9612045288085938,0.9539128541946411,0.7588785290718079,1.240323543548584,0.7676470875740051,0.751838207244873
48,0.958563506603241,0.32804277539253235,0.9593663215637207,0.9566702246665955,0.7794392704963684,1.2959567308425903,0.7906862497329712,0.7775735259056091
49,0.9677716493606567,0.29704752564430237,0.9676995873451233,0.9667804837226868,0.7644859552383423,1.268161416053772,0.7745097875595093,0.7647058963775635
50,0.9650092124938965,0.31061992049217224,0.967638373374939,0.9631040096282959,0.7644859552383423,1.2351830005645752,0.7738270163536072,0.7647058963775635
51,0.9622467756271362,0.31417351961135864,0.9623161554336548,0.9613970518112183,0.7738317847251892,1.2074782848358154,0.7819852828979492,0.7665441036224365
52,0.958563506603241,0.30316442251205444,0.9593663215637207,0.9585084319114685,0.7813084125518799,1.2648351192474365,0.7889705896377563,0.7757353186607361
53,0.9668508172035217,0.29767104983329773,0.9678308963775635,0.966911792755127,0.7663551568984985,1.275260090827942,0.77801114320755,0.7628676295280457
54,0.958563506603241,0.31410863995552063,0.9592525362968445,0.9540441036224365,0.7514018416404724,1.2345975637435913,0.7661765217781067,0.751838207244873
55,0.9640883803367615,0.30209001898765564,0.9656162261962891,0.9603466987609863,0.7644859552383423,1.2917038202285767,0.7776960730552673,0.7683823704719543
56,0.9539594650268555,0.3073732852935791,0.9556373357772827,0.9522058963775635,0.7663551568984985,1.2182711362838745,0.774509847164154,0.7628676295280457
57,0.9622467756271362,0.3145003616809845,0.963174045085907,0.9623161554336548,0.7663551568984985,1.2466174364089966,0.7726714611053467,0.7628676295280457
58,0.9659300446510315,0.3071618676185608,0.9667804837226868,0.9631040096282959,0.7551401853561401,1.3496143817901611,0.7714460492134094,0.7555146813392639
59,0.9640883803367615,0.3065648674964905,0.9658001065254211,0.9631040096282959,0.7644859552383423,1.2262550592422485,0.7805847525596619,0.7665441036224365
60,0.968692421913147,0.29795563220977783,0.9696078300476074,0.966911792755127,0.7663551568984985,1.235194206237793,0.7710784673690796,0.7647058963775635
61,0.9613259434700012,0.3165000379085541,0.9612658023834229,0.9612658023834229,0.7495326995849609,1.3968050479888916,0.7653011679649353,0.7463235259056091
62,0.958563506603241,0.31770163774490356,0.9621936678886414,0.9586396813392639,0.7719626426696777,1.2214281558990479,0.7879902124404907,0.7683823704719543
63,0.9677716493606567,0.29298511147499084,0.970588207244873,0.9678308963775635,0.7738317847251892,1.2128692865371704,0.7852940559387207,0.7702205777168274
64,0.9558011293411255,0.29191556572914124,0.9567402005195618,0.9558823704719543,0.7757009267807007,1.2389545440673828,0.7857842445373535,0.7757353186607361
65,0.9742172956466675,0.2590664327144623,0.9768382906913757,0.9733455777168274,0.7719626426696777,1.2234457731246948,0.7813725471496582,0.7628676295280457
66,0.968692421913147,0.27890756726264954,0.9695378541946411,0.9686187505722046,0.7738317847251892,1.258284091949463,0.7872723937034607,0.7720588445663452
67,0.9723756909370422,0.28094497323036194,0.9740109443664551,0.9713760614395142,0.7476635575294495,1.335605502128601,0.753834068775177,0.7463235259056091
68,0.9677716493606567,0.3009521961212158,0.9686274528503418,0.9659926295280457,0.76822429895401,1.2122896909713745,0.7779061198234558,0.7647058963775635
69,0.9742172956466675,0.2778001129627228,0.9751838445663452,0.9733455777168274,0.7663551568984985,1.230849266052246,0.7809699177742004,0.7683823704719543
70,0.9779005646705627,0.25351035594940186,0.9779411554336548,0.9759716987609863,0.7644859552383423,1.2889413833618164,0.768750011920929,0.7610294222831726
71,0.969613254070282,0.256344735622406,0.970080554485321,0.9666491150856018,0.7663551568984985,1.3117549419403076,0.780024528503418,0.7683823704719543
72,0.9742172956466675,0.26269569993019104,0.9768295288085938,0.9704569578170776,0.7626168131828308,1.2324362993240356,0.7744923233985901,0.7573529481887817
73,0.979742169380188,0.25279462337493896,0.98063725233078,0.9797794222831726,0.7663551568984985,1.2663753032684326,0.7825103998184204,0.7628676295280457
74,0.9668508172035217,0.27054575085639954,0.96875,0.9659926295280457,0.7850467562675476,1.2808462381362915,0.8015634417533875,0.7775735259056091
75,0.9650092124938965,0.29401248693466187,0.9677083492279053,0.9650735259056091,0.7831775546073914,1.2798292636871338,0.7858031988143921,0.7683823704719543
76,0.9723756909370422,0.2824246883392334,0.973223090171814,0.9715073704719543,0.7626168131828308,1.2783386707305908,0.7691351175308228,0.7555146813392639
77,0.9760589599609375,0.2548178732395172,0.9770220518112183,0.9751838445663452,0.7719626426696777,1.230228066444397,0.7908087372779846,0.7720588445663452
78,0.968692421913147,0.26716750860214233,0.9685662388801575,0.9678308963775635,0.7700934410095215,1.245064616203308,0.7845682501792908,0.7683823704719543
79,0.9769797325134277,0.2621738016605377,0.9770220518112183,0.9770220518112183,0.76822429895401,1.2260984182357788,0.7769608497619629,0.7702205777168274
80,0.9852670431137085,0.2508745789527893,0.9852941036224365,0.982536792755127,0.7719626426696777,1.255110740661621,0.7834559082984924,0.7720588445663452
81,0.9751381278038025,0.2642901837825775,0.9751838445663452,0.9751838445663452,0.7626168131828308,1.2307460308074951,0.7743872404098511,0.7610294222831726
82,0.9769797325134277,0.25193172693252563,0.9785976409912109,0.9758402705192566,0.7644859552383423,1.223231554031372,0.7792366743087769,0.7591911554336548
83,0.969613254070282,0.2629699409008026,0.970588207244873,0.9696691036224365,0.7700934410095215,1.2138389348983765,0.7776785492897034,0.7628676295280457
84,0.9714548587799072,0.2637978494167328,0.9723652005195618,0.9715073704719543,0.7644859552383423,1.2179286479949951,0.7751225233078003,0.7665441036224365
85,0.9751381278038025,0.2602970004081726,0.975052535533905,0.975052535533905,0.7570093274116516,1.2612224817276,0.772986650466919,0.7555146813392639
86,0.9751381278038025,0.2583667039871216,0.9751225709915161,0.9742646813392639,0.76822429895401,1.2326148748397827,0.7780637145042419,0.7720588445663452
87,0.9769797325134277,0.24273212254047394,0.9770220518112183,0.9770220518112183,0.7626168131828308,1.2789947986602783,0.771813690662384,0.7591911554336548
88,0.9751381278038025,0.24410293996334076,0.9751838445663452,0.9733455777168274,0.7757009267807007,1.2345737218856812,0.789845883846283,0.7738970518112183
89,0.9742172956466675,0.2607739269733429,0.9751225709915161,0.9715073704719543,0.7700934410095215,1.2271277904510498,0.7883577942848206,0.7702205777168274
90,0.970534086227417,0.25465935468673706,0.9715073704719543,0.96875,0.7588785290718079,1.2388203144073486,0.7773809432983398,0.7591911554336548
91,0.9779005646705627,0.23747113347053528,0.9779411554336548,0.9779411554336548,0.76822429895401,1.300485372543335,0.7740195989608765,0.7628676295280457
92,0.970534086227417,0.25964462757110596,0.9705269932746887,0.9696691036224365,0.7570093274116516,1.2475796937942505,0.7694852948188782,0.7555146813392639
93,0.9769797325134277,0.2479182630777359,0.9768908023834229,0.9768908023834229,0.7626168131828308,1.2211840152740479,0.7719362378120422,0.7555146813392639
94,0.970534086227417,0.25106438994407654,0.9722952246665955,0.9695378541946411,0.7551401853561401,1.2385691404342651,0.7751926183700562,0.7555146813392639
95,0.9760589599609375,0.26452532410621643,0.9760416746139526,0.9742646813392639,0.7626168131828308,1.1932348012924194,0.7824755311012268,0.7610294222831726
96,0.9769797325134277,0.24475865066051483,0.9770220518112183,0.9761029481887817,0.76822429895401,1.2109252214431763,0.7865949869155884,0.7683823704719543
97,0.9723756909370422,0.2442413717508316,0.9733455777168274,0.9724264740943909,0.7607476711273193,1.2229118347167969,0.7659313678741455,0.7573529481887817
98,0.9714548587799072,0.25827592611312866,0.9713148474693298,0.9704569578170776,0.7644859552383423,1.2022349834442139,0.774947464466095,0.7573529481887817
99,0.9751381278038025,0.2470826804637909,0.9751838445663452,0.9751838445663452,0.7663551568984985,1.2271058559417725,0.7765931487083435,0.7702205777168274
